method,k,psnr,ssim,nrmse,hfen,cache_s,sel_s,rec_s,total_s,roi_type,roi_center_x_mm,roi_center_y_mm,roi_center_z_mm,roi_radius_mm,roi_role,seed
greedy_adam_composite,40,45.38874,0.96723,0.09892,1.87044,0.00000,39.56371,9.50966,49.07336,none,0.00000,0.00000,0.00000,,optimization+evaluation,2
greedy_adam_composite,80,50.41732,0.98867,0.05544,0.80881,0.00000,75.83069,18.77823,94.60892,none,0.00000,0.00000,0.00000,,optimization+evaluation,2
