method,k,psnr,ssim,nrmse,hfen,cache_s,sel_s,rec_s,total_s,roi_type,roi_center_x_mm,roi_center_y_mm,roi_center_z_mm,roi_radius_mm,roi_role,seed
vcls,40,45.81858,0.98003,0.09414,1.80376,103.18284,1.08252,9.09073,113.35609,none,0.00000,0.00000,0.00000,,evaluation_only,1
vcls,80,49.84716,0.99261,0.05920,0.89908,103.18284,3.81060,18.62924,125.62267,none,0.00000,0.00000,0.00000,,evaluation_only,1
greedy_adam_bundle,40,44.78702,0.96434,0.10601,1.93618,0.00000,23.67885,9.45572,33.13457,none,0.00000,0.00000,0.00000,,optimization+evaluation,1
greedy_adam_bundle,80,47.46386,0.98133,0.07790,1.31081,0.00000,40.69719,19.90389,60.60108,none,0.00000,0.00000,0.00000,,optimization+evaluation,1
greedy_adam_bundle_fd,40,44.70575,0.96461,0.10701,2.02954,0.00000,3857.82355,9.54432,3867.36787,none,0.00000,0.00000,0.00000,,optimization+evaluation,1
greedy_adam_bundle_fd,80,46.57583,0.97831,0.08628,1.48306,0.00000,12615.11714,19.03222,12634.14937,none,0.00000,0.00000,0.00000,,optimization+evaluation,1
greedy_cmaes_bundle,40,43.36257,0.95235,0.12490,2.49372,0.00000,5762.00998,15.02742,5777.03741,none,0.00000,0.00000,0.00000,,optimization+evaluation,1
greedy_cmaes_bundle,80,46.97308,0.98112,0.08242,1.46593,0.00000,11672.57100,18.58261,11691.15361,none,0.00000,0.00000,0.00000,,optimization+evaluation,1
