view,theta_deg,phi_deg,src_x_mm,src_y_mm,src_z_mm
0,41.4616,-27.1793,-587.0306,664.4136,-455.2434
1,266.0870,-18.4841,943.0242,-64.5041,-315.9771
2,357.1577,-25.9223,44.4484,895.2653,-435.6849
3,20.1349,29.6747,-298.0815,813.0118,493.4128
4,216.2924,-18.5017,559.4294,-761.7813,-316.2672
5,302.7310,27.6469,742.6698,477.3538,462.4628
6,57.9694,-10.8938,-829.6929,519.0656,-188.3546
7,9.8592,-12.6385,-166.5182,958.1320,-218.0636
8,199.1778,-19.1804,309.2231,-889.0784,-327.4410
9,194.8366,-4.7601,254.3236,-960.0917,-82.7054
10,99.5307,1.1275,-982.6958,-164.9888,19.6114
11,35.6811,-24.8674,-527.4173,734.4904,-419.1082
12,145.6969,-0.7813,-561.6272,-823.2175,-13.5897
13,315.2208,-25.8206,631.9244,636.8143,-434.0921
14,108.7197,1.4506,-943.6180,-319.7585,25.2299
15,82.5293,0.4564,-988.1514,129.5787,7.9387
16,335.0262,-20.8121,393.3301,844.5078,-354.1113
17,299.3131,-23.2972,798.1745,448.1541,-394.1729
18,128.1828,-8.0991,-775.5897,-609.9521,-140.4135
19,185.1204,4.1476,88.7162,-990.0657,72.0839
20,72.9064,-18.2898,-904.4919,278.1473,-312.7706
21,1.1781,19.2283,-19.3483,940.8449,328.2276
22,284.2055,24.4212,879.7247,222.6951,412.0536
23,285.6456,-5.3942,955.4653,267.5909,-93.6916
24,192.5677,-20.2913,203.4040,-912.3948,-345.6292
25,275.9747,25.5967,893.9471,93.5593,430.5836
26,345.2700,15.8102,243.8246,927.4236,271.5362
27,323.3072,20.6477,557.2658,747.8262,351.4366
28,159.5008,-7.8817,-345.7217,-924.7136,-136.6683
29,201.1820,-5.4563,358.4870,-925.0964,-94.7666
30,329.9105,19.7114,470.3904,811.8084,336.1501
31,106.8176,26.2309,-855.7728,-258.6595,440.5056
32,275.3402,-29.6372,862.4963,80.6221,-492.8459
33,115.3779,-24.5465,-819.0869,-388.5445,-414.0370
34,10.4063,9.5827,-177.5086,966.5717,165.9117
35,263.2466,25.3282,894.5874,-105.9346,426.3662
36,94.7379,-2.3384,-992.4102,-82.2526,-40.6637
37,356.0207,19.4301,65.2234,937.6160,331.5405
38,250.6446,-27.6750,832.7383,-292.5244,-462.8965
39,242.1747,-26.8669,786.2661,-414.9952,-450.4015
40,106.2280,-29.5903,-832.1295,-242.1971,-492.1361
41,78.4595,15.5396,-940.7990,192.1008,267.0045
42,183.8036,-17.7915,62.9522,-946.8879,-304.5279
43,138.5580,-20.4289,-618.1523,-700.1208,-347.8727
44,173.6343,-13.3752,-107.5048,-963.6319,-230.5495
45,74.8913,0.4009,-962.1683,259.7697,6.9739
46,122.7282,-24.0804,-765.4560,-491.9462,-406.6485
47,329.5695,-24.8418,458.0846,779.8347,-418.7042
48,90.1080,-1.5916,-996.2565,-1.8782,-27.6826
49,235.3421,-24.5072,745.9439,-515.7063,-413.4145
50,117.1412,27.4284,-787.1989,-403.5440,459.0939
51,179.5087,9.4581,-8.4305,-983.0583,163.7748
52,208.8151,-17.9233,457.0544,-830.8593,-306.7097
53,228.3166,7.6389,737.7183,-656.8994,132.4837
54,21.4104,-27.1128,-323.8411,825.9021,-454.2131
55,141.0138,29.8430,-543.8735,-671.9584,495.9539
56,175.1557,-1.4818,-84.1372,-992.7505,-25.7734
57,127.4436,-23.9517,-723.1476,-553.7600,-404.6039
58,246.0636,-8.0959,901.8495,-400.3298,-140.3578
59,277.7972,29.1362,862.4834,118.1031,485.2534
60,116.0033,4.6921,-892.7495,-435.4867,81.5272
61,337.0447,16.9759,371.7664,877.7312,290.9892
62,161.8140,19.8018,-292.6624,-890.8713,337.6299
63,172.3206,24.7868,-120.9113,-896.7111,417.8358
64,56.9307,3.8556,-833.3076,542.5901,67.0169
65,189.4609,21.4341,152.4930,-915.0947,364.2041
66,17.9315,-17.9051,-291.9849,902.3056,-306.4087
67,182.6304,24.3132,41.6826,-907.2919,410.3425
68,270.0270,25.5326,899.3110,0.4237,429.5769
69,49.9671,-25.1262,-690.8953,580.4073,-423.1880
70,64.3337,-20.8813,-839.3059,403.3228,-355.2369
71,215.6968,4.6006,579.6628,-806.7821,79.9407
72,228.2947,-22.7667,686.0982,-611.4054,-385.6808
73,44.4812,-15.4614,-673.0509,685.3508,-265.6949
74,37.8584,-4.7163,-609.5801,784.2155,-81.9464
75,124.7536,8.3616,-810.1485,-562.0953,144.9319
76,200.4239,12.5500,339.4808,-911.6744,216.5629
77,324.3824,-25.3358,524.5908,732.2648,-426.4853
78,304.8043,-27.3275,727.0192,505.3728,-457.5350
79,270.0944,-29.6218,866.3869,1.4282,-492.6140
80,26.5265,-19.8878,-418.5654,838.5424,-339.0376
81,207.8090,-0.2101,464.9560,-881.5325,-3.6547
82,27.7132,-0.7597,-463.4438,882.2370,-13.2146
83,32.8768,-17.1656,-516.9131,799.7360,-294.1431
84,67.5345,-17.9953,-875.9532,362.2138,-307.9026
85,67.6433,17.4663,-879.2312,361.6161,299.1375
86,292.0133,25.4982,833.9873,337.1778,429.0375
87,234.6237,-7.6816,805.3379,-571.8222,-133.2186
88,178.1833,25.6891,-28.4732,-897.6824,432.0331
89,346.5502,-26.2393,207.9259,869.4266,-440.6371
90,131.3197,-21.9988,-694.0173,-610.1328,-373.3293
91,98.4277,22.8043,-908.8182,-134.6509,386.2843
92,260.0112,-29.3766,855.3237,-150.6442,-488.9016
93,31.3664,22.9681,-477.6354,783.5248,388.9089
94,339.7467,-26.4420,308.9165,837.2050,-443.7965
95,56.9532,-21.9753,-774.7151,504.0055,-372.9503
96,349.9286,4.4061,173.7727,978.3851,76.5670
97,133.0946,7.3191,-721.8449,-675.3635,126.9684
98,222.8265,-6.3271,673.3711,-726.5016,-109.8346
99,0.0635,7.6833,-1.0953,987.6946,133.2484
