phantom,method,regime,family,k,n_seeds,psnr_mean,psnr_std,ssim_mean,ssim_std,nrmse_mean,nrmse_std,hfen_mean,hfen_std,roi0_psnr_mean,roi0_psnr_std,roi0_ssim_mean,roi0_ssim_std,roi0_hfen_mean,roi0_hfen_std,roi1_psnr_mean,roi1_psnr_std,roi1_ssim_mean,roi1_ssim_std,roi1_hfen_mean,roi1_hfen_std,roi2_psnr_mean,roi2_psnr_std,roi2_ssim_mean,roi2_ssim_std,roi2_hfen_mean,roi2_hfen_std,roi3_psnr_mean,roi3_psnr_std,roi3_ssim_mean,roi3_ssim_std,roi3_hfen_mean,roi3_hfen_std,roi4_psnr_mean,roi4_psnr_std,roi4_ssim_mean,roi4_ssim_std,roi4_hfen_mean,roi4_hfen_std
lof_flange_v3,greedy_adam_bundle_two_axis,two-axis,ours,40,3,45.6149,0.3354,0.9684,0.0027,0.0964,0.0038,1.78,0.0787,34.6438,0.742,0.9214,0.0062,0.2696,0.0192,33.3761,0.4657,0.9024,0.0093,0.3189,0.0139,31.1664,0.1685,0.7738,0.0136,0.2121,0.0124,31.3919,0.2736,0.6801,0.0144,0.2012,0.0068,36.2395,0.1509,0.7551,0.0154,0.117,0.0027
lof_flange_v3,greedy_adam_bundle_two_axis,two-axis,ours,80,3,51.0148,0.2785,0.9902,0.0007,0.0518,0.0017,0.7249,0.0385,39.5551,0.9775,0.9645,0.0062,0.127,0.0197,40.3358,0.5161,0.9684,0.0024,0.1017,0.0055,34.7637,1.0863,0.8935,0.0153,0.106,0.0225,35.8076,0.1209,0.842,0.0031,0.0947,0.0057,40.3191,0.1348,0.8887,0.0147,0.0565,0.0018
