phantom,method,regime,family,k,n_seeds,psnr_mean,psnr_std,ssim_mean,ssim_std,nrmse_mean,nrmse_std,hfen_mean,hfen_std,roi0_psnr_mean,roi0_psnr_std,roi0_ssim_mean,roi0_ssim_std,roi0_hfen_mean,roi0_hfen_std,roi1_psnr_mean,roi1_psnr_std,roi1_ssim_mean,roi1_ssim_std,roi1_hfen_mean,roi1_hfen_std,roi2_psnr_mean,roi2_psnr_std,roi2_ssim_mean,roi2_ssim_std,roi2_hfen_mean,roi2_hfen_std,roi3_psnr_mean,roi3_psnr_std,roi3_ssim_mean,roi3_ssim_std,roi3_hfen_mean,roi3_hfen_std,roi4_psnr_mean,roi4_psnr_std,roi4_ssim_mean,roi4_ssim_std,roi4_hfen_mean,roi4_hfen_std
lof_flange_v3,greedy_adam_bundle_two_axis,two-axis,ours,40,3,43.5759,0.6948,0.9589,0.003,0.1223,0.0095,2.4335,0.3047,28.3949,2.31,0.8245,0.0444,0.6128,0.1854,31.3807,2.4026,0.8743,0.0295,0.4412,0.1557,30.2964,1.1126,0.7108,0.0402,0.2638,0.0366,28.8555,1.1291,0.5718,0.0438,0.2825,0.05,35.1282,0.1714,0.6713,0.0075,0.1374,0.0031
lof_flange_v3,greedy_adam_bundle_two_axis,two-axis,ours,80,3,49.2881,0.1774,0.9892,0.0003,0.0632,0.0013,0.9728,0.0435,37.4483,1.7176,0.9485,0.0114,0.1471,0.0105,37.4628,1.0865,0.9465,0.0076,0.1864,0.0396,33.5358,0.672,0.8266,0.0065,0.1282,0.0203,35.5494,0.3264,0.8095,0.0127,0.0923,0.0065,39.4649,0.1513,0.8157,0.012,0.0652,0.0015
