phantom,method,k,resolution,kmax,seed,psnr,ssim,nrmse,hfen,li_mean,li_max,li_p95,photon_starved_frac
lof_flange_v3,greedy_bundle,40,384,360,4,40.55615,0.95098,0.17254,4.09436,0.47775,5.56734,2.04132,0.0
lof_flange_v3,greedy_bundle,80,384,360,4,43.23869,0.97343,0.1267,2.6393,0.47775,5.67526,2.01217,0.0
lof_flange_v3,greedy_composite,40,384,360,4,45.06034,0.96269,0.10273,1.87892,0.47775,5.55777,2.11278,0.0
lof_flange_v3,greedy_composite,80,384,360,4,48.63058,0.98506,0.0681,0.97423,0.47775,6.79081,2.04826,0.0
lof_flange_v3,vcls,40,384,360,4,45.40917,0.97682,0.09868,1.82947,0.47775,3.84458,1.9998,0.0
lof_flange_v3,vcls,80,384,360,4,48.19315,0.98513,0.07162,1.04562,0.47775,3.85193,1.94811,0.0
