phantom,method,regime,family,k,n_seeds,psnr_mean,psnr_std,ssim_mean,ssim_std,nrmse_mean,nrmse_std,hfen_mean,hfen_std,roi0_psnr_mean,roi0_psnr_std,roi0_ssim_mean,roi0_ssim_std,roi0_hfen_mean,roi0_hfen_std,roi1_psnr_mean,roi1_psnr_std,roi1_ssim_mean,roi1_ssim_std,roi1_hfen_mean,roi1_hfen_std,roi2_psnr_mean,roi2_psnr_std,roi2_ssim_mean,roi2_ssim_std,roi2_hfen_mean,roi2_hfen_std,roi3_psnr_mean,roi3_psnr_std,roi3_ssim_mean,roi3_ssim_std,roi3_hfen_mean,roi3_hfen_std,roi4_psnr_mean,roi4_psnr_std,roi4_ssim_mean,roi4_ssim_std,roi4_hfen_mean,roi4_hfen_std
lof_flange_v4a,greedy_adam_bundle_two_axis,two-axis,ours,40,3,37.7393,1.1521,0.9135,0.0048,0.1924,0.0243,5.4349,0.9182,21.8599,4.3121,0.4149,0.2862,1.7011,0.768,23.7907,1.5027,0.6809,0.0596,1.1783,0.2438,28.3615,0.5877,0.6112,0.0225,0.3384,0.0117,25.4402,2.0397,0.49,0.0768,0.4755,0.1174,31.8017,0.537,0.4795,0.0116,0.2116,0.0143
lof_flange_v4a,greedy_adam_bundle_two_axis,two-axis,ours,80,3,39.695,0.4455,0.9512,0.0035,0.1525,0.0077,4.4657,0.2102,21.0178,1.6314,0.451,0.1676,1.7492,0.3673,26.2403,2.8802,0.7541,0.0942,0.8392,0.4434,30.6937,0.3485,0.6652,0.006,0.2408,0.001,25.9029,0.3316,0.5148,0.0282,0.4499,0.0285,32.7133,1.1931,0.5275,0.0252,0.1949,0.0251
