phantom,method,regime,family,k,n_seeds,psnr_mean,psnr_std,ssim_mean,ssim_std,nrmse_mean,nrmse_std,hfen_mean,hfen_std,roi0_psnr_mean,roi0_psnr_std,roi0_ssim_mean,roi0_ssim_std,roi0_hfen_mean,roi0_hfen_std,roi1_psnr_mean,roi1_psnr_std,roi1_ssim_mean,roi1_ssim_std,roi1_hfen_mean,roi1_hfen_std,roi2_psnr_mean,roi2_psnr_std,roi2_ssim_mean,roi2_ssim_std,roi2_hfen_mean,roi2_hfen_std,roi3_psnr_mean,roi3_psnr_std,roi3_ssim_mean,roi3_ssim_std,roi3_hfen_mean,roi3_hfen_std,roi4_psnr_mean,roi4_psnr_std,roi4_ssim_mean,roi4_ssim_std,roi4_hfen_mean,roi4_hfen_std
lof_flange_v3,greedy_adam_circle,single-axis,ours,40,3,42.5617,0.0,0.9716,0.0,0.137,0.0,2.9055,0.0,25.3587,0.0,0.7122,0.0,0.8168,0.0,25.1247,0.0,0.7043,0.0,0.8515,0.0,33.3654,0.0,0.8219,0.0,0.1631,0.0,28.2504,0.0,0.5386,0.0,0.3029,0.0,37.0109,0.0,0.8105,0.0,0.1046,0.0
lof_flange_v3,greedy_adam_circle,single-axis,ours,80,3,44.6651,0.0,0.9851,0.0,0.1075,0.0,2.1371,0.0,25.9978,0.0,0.7337,0.0,0.7242,0.0,26.0091,0.0,0.734,0.0,0.7241,0.0,36.6388,0.0,0.9115,0.0,0.068,0.0,30.314,0.0,0.6193,0.0,0.2186,0.0,40.9077,0.0,0.905,0.0,0.0519,0.0
