phantom,method,regime,family,k,n_seeds,psnr_mean,psnr_std,ssim_mean,ssim_std,nrmse_mean,nrmse_std,hfen_mean,hfen_std,roi0_psnr_mean,roi0_psnr_std,roi0_ssim_mean,roi0_ssim_std,roi0_hfen_mean,roi0_hfen_std,roi1_psnr_mean,roi1_psnr_std,roi1_ssim_mean,roi1_ssim_std,roi1_hfen_mean,roi1_hfen_std,roi2_psnr_mean,roi2_psnr_std,roi2_ssim_mean,roi2_ssim_std,roi2_hfen_mean,roi2_hfen_std,roi3_psnr_mean,roi3_psnr_std,roi3_ssim_mean,roi3_ssim_std,roi3_hfen_mean,roi3_hfen_std,roi4_psnr_mean,roi4_psnr_std,roi4_ssim_mean,roi4_ssim_std,roi4_hfen_mean,roi4_hfen_std
lof_flange_v3,greedy_adam_composite,free-sphere,ours,80,3,45.3045,0.8105,0.982,0.0008,0.1003,0.0091,1.9611,0.3705,27.3155,3.5722,0.7951,0.0785,0.7204,0.3422,31.1619,1.6335,0.876,0.0261,0.3844,0.0426,33.5462,0.784,0.8324,0.014,0.1241,0.0107,29.7548,2.5805,0.6144,0.0823,0.2621,0.1012,39.3007,0.0867,0.8075,0.0131,0.0672,0.0016
lof_flange_v3,vcls,free-sphere,discrete,80,3,49.2321,0.0995,0.9892,0.0021,0.0636,0.0007,0.9671,0.0218,37.4519,1.5661,0.9395,0.0177,0.1544,0.0051,38.5257,1.5516,0.9455,0.0174,0.1438,0.0194,35.9735,0.0468,0.8852,0.0041,0.0828,0.0042,34.8058,0.4213,0.7737,0.005,0.1089,0.0038,40.3801,0.0604,0.8984,0.0066,0.0559,0.0011
lof_flange_v3,greedy_adam_bundle_carm,limited-carm,ours,80,3,47.2467,0.2305,0.9798,0.001,0.0799,0.0021,1.405,0.062,37.2735,0.734,0.9504,0.0059,0.1889,0.0174,36.6651,0.6607,0.9408,0.0069,0.2087,0.0155,35.1042,0.6367,0.8625,0.0197,0.1096,0.0102,34.0825,0.3698,0.7507,0.0048,0.1346,0.0071,38.342,0.2579,0.8135,0.0129,0.0839,0.004
lof_flange_v3,vcls_carm_grid,limited-carm,discrete,80,3,49.4365,0.2014,0.9895,0.0009,0.0621,0.0014,0.9353,0.0219,39.8016,0.1346,0.96,0.0005,0.1261,0.0098,38.2278,0.96,0.9547,0.0041,0.1412,0.0157,35.9384,1.5141,0.9083,0.0191,0.0827,0.0168,35.7294,0.17,0.8079,0.0047,0.093,0.0006,40.4603,0.0648,0.8986,0.0026,0.055,0.0016
lof_flange_v3,vcls_circle,single-axis,discrete,80,3,44.8274,0.0167,0.9851,0.0001,0.1055,0.0002,2.0807,0.0066,26.2107,0.0156,0.743,0.001,0.6983,0.0003,26.2128,0.0193,0.7426,0.0016,0.6985,0.0011,38.4049,0.2653,0.9359,0.0075,0.0528,0.0025,30.5847,0.0491,0.627,0.0024,0.2117,0.0014,41.5875,0.0587,0.9228,0.0034,0.0427,0.0003
lof_flange_v3,greedy_adam_bundle_two_axis,two-axis,ours,80,3,51.2503,0.5314,0.9901,0.001,0.0505,0.0031,0.6994,0.053,41.6406,1.4605,0.9729,0.0074,0.0963,0.0187,40.379,1.4517,0.9675,0.0079,0.1135,0.0253,34.3305,0.319,0.8976,0.0068,0.1026,0.0146,36.6594,0.4516,0.8564,0.0202,0.0828,0.0048,40.6058,0.1369,0.9007,0.0049,0.0534,0.002
