phantom,method,regime,family,k,n_seeds,psnr_mean,psnr_std,ssim_mean,ssim_std,nrmse_mean,nrmse_std,hfen_mean,hfen_std,roi0_psnr_mean,roi0_psnr_std,roi0_ssim_mean,roi0_ssim_std,roi0_hfen_mean,roi0_hfen_std,roi1_psnr_mean,roi1_psnr_std,roi1_ssim_mean,roi1_ssim_std,roi1_hfen_mean,roi1_hfen_std,roi2_psnr_mean,roi2_psnr_std,roi2_ssim_mean,roi2_ssim_std,roi2_hfen_mean,roi2_hfen_std,roi3_psnr_mean,roi3_psnr_std,roi3_ssim_mean,roi3_ssim_std,roi3_hfen_mean,roi3_hfen_std,roi4_psnr_mean,roi4_psnr_std,roi4_ssim_mean,roi4_ssim_std,roi4_hfen_mean,roi4_hfen_std
lof_flange_v4b,greedy_adam_bundle_two_axis,two-axis,ours,40,3,32.475,0.4066,0.8586,0.0042,0.2114,0.01,9.5288,0.3379,19.1998,0.5834,0.2638,0.0734,2.1498,0.1591,19.2233,0.6326,0.2944,0.075,2.1153,0.1355,22.3737,1.0865,0.4118,0.0375,0.5626,0.0549,24.0222,0.0478,0.4211,0.0147,0.5424,0.0063,24.1944,1.425,0.2666,0.0249,0.3446,0.0143
lof_flange_v4b,greedy_adam_bundle_two_axis,two-axis,ours,80,3,38.524,0.6369,0.9323,0.0009,0.1055,0.0075,4.611,0.4896,25.7431,2.3093,0.7474,0.0643,0.9429,0.2155,27.5481,5.0317,0.7144,0.219,0.889,0.6751,27.8249,0.7443,0.5928,0.0138,0.4204,0.0675,27.0022,1.5372,0.5289,0.0581,0.3892,0.098,30.9669,2.2896,0.4845,0.0366,0.2364,0.0852
