phantom,method,regime,family,k,n_seeds,psnr_mean,psnr_std,ssim_mean,ssim_std,nrmse_mean,nrmse_std,hfen_mean,hfen_std,roi0_psnr_mean,roi0_psnr_std,roi0_ssim_mean,roi0_ssim_std,roi0_hfen_mean,roi0_hfen_std,roi1_psnr_mean,roi1_psnr_std,roi1_ssim_mean,roi1_ssim_std,roi1_hfen_mean,roi1_hfen_std,roi2_psnr_mean,roi2_psnr_std,roi2_ssim_mean,roi2_ssim_std,roi2_hfen_mean,roi2_hfen_std,roi3_psnr_mean,roi3_psnr_std,roi3_ssim_mean,roi3_ssim_std,roi3_hfen_mean,roi3_hfen_std,roi4_psnr_mean,roi4_psnr_std,roi4_ssim_mean,roi4_ssim_std,roi4_hfen_mean,roi4_hfen_std
lof_flange_v3,greedy_adam_bundle_carm,limited-carm,ours,40,3,43.9284,0.2065,0.9583,0.0015,0.1171,0.0028,2.2613,0.0899,30.6123,1.0056,0.8623,0.0117,0.4411,0.079,33.6181,1.7296,0.8961,0.0197,0.3277,0.0745,30.3059,0.6988,0.7347,0.0261,0.2606,0.0301,29.6558,0.1657,0.6028,0.0197,0.2455,0.023,35.4826,0.2051,0.7419,0.0215,0.1309,0.0038
lof_flange_v3,greedy_adam_bundle_carm,limited-carm,ours,80,3,48.5506,0.0648,0.9874,0.0002,0.0687,0.0005,1.1135,0.0169,36.8263,0.8447,0.9397,0.0047,0.1814,0.017,38.1648,0.5074,0.9454,0.0038,0.1616,0.0132,33.2723,0.3088,0.8411,0.0032,0.1259,0.0068,34.0094,0.1446,0.7548,0.0064,0.131,0.0046,39.7197,0.1462,0.8514,0.0051,0.0648,0.0012
