phantom,method,regime,family,k,n_seeds,psnr_mean,psnr_std,ssim_mean,ssim_std,nrmse_mean,nrmse_std,hfen_mean,hfen_std,roi0_psnr_mean,roi0_psnr_std,roi0_ssim_mean,roi0_ssim_std,roi0_hfen_mean,roi0_hfen_std,roi1_psnr_mean,roi1_psnr_std,roi1_ssim_mean,roi1_ssim_std,roi1_hfen_mean,roi1_hfen_std,roi2_psnr_mean,roi2_psnr_std,roi2_ssim_mean,roi2_ssim_std,roi2_hfen_mean,roi2_hfen_std,roi3_psnr_mean,roi3_psnr_std,roi3_ssim_mean,roi3_ssim_std,roi3_hfen_mean,roi3_hfen_std,roi4_psnr_mean,roi4_psnr_std,roi4_ssim_mean,roi4_ssim_std,roi4_hfen_mean,roi4_hfen_std
lof_flange_v4a,greedy_adam_bundle_two_axis,two-axis,ours,40,3,37.1475,0.6576,0.912,0.004,0.2048,0.0153,5.9285,0.4607,19.6575,0.8578,0.3205,0.1102,2.0342,0.2217,22.3324,2.258,0.5569,0.2077,1.4539,0.4947,27.8077,0.4072,0.5762,0.0172,0.3565,0.0147,24.5509,0.5602,0.4407,0.0276,0.5202,0.0411,31.7393,1.0982,0.4904,0.0379,0.1912,0.0178
lof_flange_v4a,greedy_adam_bundle_two_axis,two-axis,ours,80,3,40.1884,1.0008,0.9527,0.0061,0.1449,0.0169,4.1617,0.5961,21.4393,1.796,0.4841,0.1859,1.6528,0.3829,25.6788,0.9983,0.7609,0.0317,0.8369,0.1612,30.9867,0.6877,0.6767,0.02,0.245,0.0107,25.6659,0.6801,0.4873,0.009,0.4753,0.0477,33.2923,1.7455,0.5487,0.0449,0.1765,0.0446
