view,theta_deg,phi_deg,src_x_mm,src_y_mm,src_z_mm
71,225.7849,-8.5513,706.3776,-687.2833,-148.1950
72,228.0410,-35.0000,607.0938,-545.8427,-571.6486
73,46.2948,-17.8083,-685.9531,655.6305,-304.8051
74,30.7454,1.4016,-509.3540,856.3022,24.3776
75,121.4891,35.0000,-696.1757,-426.4346,571.6486
76,180.7317,5.2700,12.6727,-992.3451,91.5412
77,312.6987,-14.0850,710.4385,655.5447,-242.5438
78,300.8140,-14.7661,827.6794,493.6710,-254.0178
79,265.1812,-35.0000,813.5132,-68.5819,-571.6486
80,33.5065,-28.5687,-483.1896,729.8390,-476.6048
81,216.7592,-9.8124,587.7167,-786.7840,-169.8507
82,36.4999,8.8548,-585.7560,791.6082,153.4131
83,27.0890,-10.8523,-445.7262,871.4396,-187.6444
84,69.4854,-4.0542,-931.0994,348.3936,-70.4632
85,60.3645,19.6331,-815.9056,464.1677,334.8665
86,273.0339,22.9439,916.5054,48.5752,388.5198
87,235.5444,6.9070,815.8294,-559.7736,119.8544
88,170.1677,9.8282,-167.6926,-967.5883,170.1216
89,341.6380,-17.4368,299.5333,902.4296,-298.6466
90,137.1184,-35.0000,-555.5480,-598.2253,-571.6486
91,87.7355,10.9801,-977.6299,38.6597,189.8275
92,250.7903,-19.0049,889.8456,-310.0453,-324.5552
93,29.3810,35.0000,-400.5375,711.3907,571.6486
94,349.2956,-35.0000,151.6400,802.1923,-571.6486
95,52.2636,-35.0000,-645.6369,499.6599,-571.6486
96,347.8903,21.3652,194.7109,907.4937,363.0869
97,133.3794,11.3289,-710.2647,-671.1804,195.7806
98,230.5042,-7.7298,762.0896,-628.1235,-134.0504
99,9.1681,-10.8917,-155.9352,966.1830,-188.3185
