phantom,method,regime,family,k,n_seeds,psnr_mean,psnr_std,ssim_mean,ssim_std,nrmse_mean,nrmse_std,hfen_mean,hfen_std,roi0_psnr_mean,roi0_psnr_std,roi0_ssim_mean,roi0_ssim_std,roi0_hfen_mean,roi0_hfen_std,roi1_psnr_mean,roi1_psnr_std,roi1_ssim_mean,roi1_ssim_std,roi1_hfen_mean,roi1_hfen_std,roi2_psnr_mean,roi2_psnr_std,roi2_ssim_mean,roi2_ssim_std,roi2_hfen_mean,roi2_hfen_std,roi3_psnr_mean,roi3_psnr_std,roi3_ssim_mean,roi3_ssim_std,roi3_hfen_mean,roi3_hfen_std,roi4_psnr_mean,roi4_psnr_std,roi4_ssim_mean,roi4_ssim_std,roi4_hfen_mean,roi4_hfen_std
lof_flange_v3,greedy_adam_bundle_carm,limited-carm,ours,40,3,42.0842,0.5118,0.9462,0.0038,0.145,0.0085,2.8816,0.2039,30.4519,1.3441,0.8561,0.0183,0.4408,0.0637,28.7377,0.9741,0.831,0.0183,0.5767,0.0742,31.1469,0.4205,0.7618,0.0109,0.2163,0.0216,29.2695,0.54,0.5809,0.0217,0.2775,0.0209,34.0787,0.4499,0.6725,0.0122,0.1492,0.0057
lof_flange_v3,greedy_adam_bundle_carm,limited-carm,ours,80,3,46.9791,0.6607,0.9802,0.0021,0.0826,0.0063,1.4786,0.1664,36.9137,1.6981,0.9448,0.0102,0.1887,0.0269,36.4804,1.4077,0.9386,0.0142,0.2189,0.0448,34.7693,0.4146,0.8732,0.0186,0.1083,0.0139,33.6288,0.7482,0.7294,0.027,0.1472,0.0162,38.4164,0.6304,0.8289,0.0319,0.0836,0.0087
