phantom,method,k,resolution,kmax,seed,psnr,ssim,nrmse,hfen,li_mean,li_max,li_p95,photon_starved_frac
lof_flange_v3,greedy_bundle,40,384,360,2,39.77204,0.94837,0.18884,4.56801,0.47775,4.92582,1.98822,0.0
lof_flange_v3,greedy_bundle,80,384,360,2,44.44099,0.97347,0.11032,2.16289,0.47775,5.45256,1.9906,0.0
lof_flange_v3,greedy_composite,40,384,360,2,44.3313,0.96022,0.11172,2.11654,0.47775,5.07274,2.03534,0.0
lof_flange_v3,greedy_composite,80,384,360,2,48.61088,0.98534,0.06826,0.91874,0.47775,5.57355,2.04958,0.0
lof_flange_v3,vcls,40,384,360,2,45.03066,0.97577,0.10308,1.95047,0.47775,3.88323,2.0428,0.0
lof_flange_v3,vcls,80,384,360,2,48.13275,0.98139,0.07212,0.98936,0.47775,4.91375,1.97008,0.0
