phantom,method,regime,family,k,n_seeds,psnr_mean,psnr_std,ssim_mean,ssim_std,nrmse_mean,nrmse_std,hfen_mean,hfen_std,roi0_psnr_mean,roi0_psnr_std,roi0_ssim_mean,roi0_ssim_std,roi0_hfen_mean,roi0_hfen_std,roi1_psnr_mean,roi1_psnr_std,roi1_ssim_mean,roi1_ssim_std,roi1_hfen_mean,roi1_hfen_std,roi2_psnr_mean,roi2_psnr_std,roi2_ssim_mean,roi2_ssim_std,roi2_hfen_mean,roi2_hfen_std,roi3_psnr_mean,roi3_psnr_std,roi3_ssim_mean,roi3_ssim_std,roi3_hfen_mean,roi3_hfen_std,roi4_psnr_mean,roi4_psnr_std,roi4_ssim_mean,roi4_ssim_std,roi4_hfen_mean,roi4_hfen_std
lof_flange_v4a,greedy_adam_bundle_two_axis,two-axis,ours,40,3,40.8163,0.816,0.934,0.0035,0.1345,0.013,3.5017,0.4487,25.6836,1.2424,0.7686,0.0441,0.9129,0.148,28.1659,1.5596,0.8235,0.0227,0.6545,0.1357,28.2912,0.8991,0.5939,0.0538,0.3751,0.056,27.5582,0.9463,0.5302,0.0498,0.3419,0.0491,33.7018,0.3011,0.5628,0.0241,0.1612,0.0069
lof_flange_v4a,greedy_adam_bundle_two_axis,two-axis,ours,80,3,46.3479,0.3393,0.9783,0.0004,0.0709,0.0028,1.4593,0.0793,34.4629,1.7546,0.9288,0.0064,0.2199,0.0046,32.981,1.2787,0.9126,0.0183,0.2604,0.0333,32.8194,0.6103,0.7904,0.0109,0.1546,0.0096,33.6151,0.3656,0.7462,0.0085,0.1297,0.0098,38.0968,0.6551,0.7443,0.0436,0.0847,0.0087
