phantom,method,regime,family,k,n_seeds,psnr_mean,psnr_std,ssim_mean,ssim_std,nrmse_mean,nrmse_std,hfen_mean,hfen_std,roi0_psnr_mean,roi0_psnr_std,roi0_ssim_mean,roi0_ssim_std,roi0_hfen_mean,roi0_hfen_std,roi1_psnr_mean,roi1_psnr_std,roi1_ssim_mean,roi1_ssim_std,roi1_hfen_mean,roi1_hfen_std,roi2_psnr_mean,roi2_psnr_std,roi2_ssim_mean,roi2_ssim_std,roi2_hfen_mean,roi2_hfen_std,roi3_psnr_mean,roi3_psnr_std,roi3_ssim_mean,roi3_ssim_std,roi3_hfen_mean,roi3_hfen_std,roi4_psnr_mean,roi4_psnr_std,roi4_ssim_mean,roi4_ssim_std,roi4_hfen_mean,roi4_hfen_std
lof_flange_v3,greedy_adam_bundle_two_axis,two-axis,ours,40,3,41.6714,1.0202,0.9536,0.0017,0.1528,0.0183,3.388,0.6174,24.2259,0.8468,0.7154,0.038,1.1209,0.1614,26.2486,4.1352,0.7174,0.1432,0.9463,0.4466,29.857,0.598,0.7014,0.0278,0.2855,0.03,27.61,0.5038,0.535,0.0107,0.3452,0.0403,34.9196,0.0879,0.6557,0.0128,0.1414,0.0026
lof_flange_v3,greedy_adam_bundle_two_axis,two-axis,ours,80,3,48.2348,0.5608,0.9867,0.0012,0.0714,0.0045,1.12,0.109,34.3769,0.849,0.9172,0.0022,0.2181,0.0307,35.231,0.8348,0.9288,0.0074,0.2181,0.0415,33.5386,0.615,0.8213,0.013,0.123,0.0056,33.8106,0.8139,0.756,0.0329,0.1206,0.017,39.1664,0.159,0.7916,0.0106,0.0704,0.0032
