view,theta_deg,phi_deg,src_x_mm,src_y_mm,src_z_mm
66,93.8194,-27.5749,-881.8453,-58.8727,-461.5516
67,242.5698,11.0491,868.5666,-450.8037,191.0893
68,143.0926,28.9137,-524.1273,-697.8842,482.0740
69,137.1681,15.0245,-654.6852,-706.2057,258.4720
70,233.7336,16.9839,768.8511,-564.0833,291.2474
71,257.8433,2.6521,973.6664,-209.7435,46.1364
72,299.1968,-29.6716,756.2629,422.6055,-493.5767
73,124.5325,23.1844,-755.0573,-519.5666,392.5381
74,222.6227,-0.3702,675.1688,-733.6571,-6.4414
75,207.7791,5.6378,462.4509,-877.8904,97.9515
76,44.5779,6.4689,-695.3658,705.6874,112.3329
77,297.4453,27.8263,782.5320,406.4116,465.4247
78,79.4271,26.2013,-879.4300,164.1501,440.2325
79,215.5392,-27.9947,511.7431,-716.3997,-468.0143
80,239.2641,-28.4288,753.6656,-448.1320,-474.6713
81,191.2598,12.8453,189.8132,-953.4050,221.6683
82,207.9090,28.6410,409.5924,-773.2902,477.9155
83,186.3485,16.3348,105.8010,-950.9546,280.4256
84,108.7004,28.7538,-827.9788,-280.2624,479.6364
85,218.0879,-3.2290,614.0856,-783.5124,-56.1626
86,208.8398,-9.4952,474.3586,-861.4387,-164.4815
87,246.8701,9.0097,905.6083,-386.8337,156.1422
88,81.3693,-0.4683,-985.7457,149.6197,-8.1494
89,101.7299,11.7122,-955.9213,-198.4818,202.4016
90,351.6987,-1.6315,143.8970,986.2225,-28.3878
91,198.6509,-22.7793,293.9934,-871.0233,-386.0483
92,294.1990,27.3167,808.0344,363.1287,457.5641
93,290.7940,27.0279,830.3212,315.3107,453.0927
94,149.6372,-28.7808,-441.7327,-754.0374,-480.0489
95,119.3606,-28.7786,-761.6634,-428.4862,-480.0161
96,80.3407,-22.1545,-910.3639,154.9451,-376.0007
97,213.5965,-6.5853,548.0795,-825.0339,-114.3455
98,209.9443,-26.2576,446.3402,-774.8211,-441.1118
99,2.1801,5.4327,-37.7595,991.8721,94.3982
100,69.7275,21.6749,-869.1749,321.0434,368.2570
101,312.6560,28.5296,644.2386,593.5699,476.2124
102,336.1831,28.5762,353.5836,801.0417,476.9254
103,159.9789,27.6731,-302.3145,-829.6531,463.0645
104,107.5974,-29.0862,-830.5541,-263.4259,-484.6995
105,271.3351,28.7194,874.1757,20.3734,479.1125
106,171.3412,23.8218,-137.3200,-901.7289,402.7098
107,338.3949,-29.2916,320.1880,808.4908,-487.8210
108,59.9080,-28.0164,-761.5900,441.3362,-468.3483
109,126.6368,-28.2768,-704.6078,-523.9913,-472.3432
110,115.6619,-28.9789,-786.2012,-377.7299,-483.0682
111,15.9732,15.5391,-264.3528,923.5350,267.1101
112,281.0964,29.3372,852.9467,167.2864,488.5124
113,261.4781,-29.3760,859.2729,-128.7544,-489.1006
114,292.9056,-29.4176,800.0261,338.0357,-489.7316
115,232.0672,4.7354,783.7357,-610.8436,82.3127
116,279.6054,-29.6487,854.3794,144.5895,-493.2309
117,250.4206,28.1491,828.3050,-294.6105,470.3854
118,91.7657,6.0368,-991.0693,-30.5519,104.8585
119,342.7976,26.1759,264.6397,854.7849,439.8359
120,84.6365,-24.3330,-904.5182,84.9204,-410.8311
121,193.4930,28.9079,203.6549,-848.7410,481.9858
122,329.1473,29.4585,445.2216,745.3053,490.3516
123,186.2273,-18.2195,102.7323,-941.4933,-311.7423
124,358.8729,26.9545,17.4822,888.5827,451.9538
125,202.2608,-13.6245,367.0836,-896.7908,-234.8680
126,148.8336,28.7620,-452.3459,-747.9027,479.7621
127,254.7951,28.8905,842.4194,-228.9577,481.7207
128,64.2083,-13.2021,-874.0158,422.3602,-227.7176
129,40.4987,-28.0754,-571.3320,668.9751,-469.2537
130,348.3924,24.8574,182.0318,886.1954,419.1290
131,59.9984,15.2560,-833.0447,480.9890,262.3607
132,7.1307,-26.1138,-111.1347,888.3653,-438.8659
133,153.4339,-28.7360,-391.0012,-781.9676,-479.3661
134,54.9729,12.8119,-796.1527,558.0343,221.1005
135,161.7094,-28.9219,-273.8898,-828.6222,-482.1998
136,194.1954,-21.0879,228.1355,-901.8885,-358.7454
137,244.4242,-29.3584,783.8654,-375.1576,-488.8342
138,213.4984,27.9692,486.0208,-734.3433,467.6225
139,89.1461,28.7507,-874.0547,13.0274,479.5892
140,106.6141,14.8136,-923.6873,-275.6108,254.9261
141,49.6780,9.7581,-749.1870,635.8521,168.9915
142,131.4715,28.5695,-656.1216,-579.9067,476.8225
143,138.2981,-22.9265,-610.9081,-685.6216,-388.4085
144,32.9440,-0.5272,-542.2026,836.7074,-9.1739
145,226.5351,-28.4565,636.2347,-603.0231,-475.0953
146,349.0582,-29.1406,165.3007,855.0355,-485.5274
147,301.0524,27.7451,755.9777,455.1780,464.1743
148,36.2791,-26.7293,-526.9399,717.8910,-448.4572
149,33.7139,23.8605,-506.1205,758.4968,403.3259
150,203.1855,28.4843,345.0363,-805.5911,475.5208
151,198.6600,28.5146,280.3163,-830.0660,475.9836
152,157.5762,-28.9374,-332.8517,-806.6058,-482.4355
153,166.8135,-5.1079,-226.5502,-966.9238,-88.7711
154,142.1067,12.2236,-598.5089,-769.0044,211.1073
155,119.8969,28.1142,-762.3947,-438.3412,469.8491
156,252.3000,5.7971,945.0115,-301.5921,100.7101
157,89.0997,-25.8671,-897.0602,14.0968,-435.0072
158,165.8973,-28.9567,-212.5743,-846.1271,-482.7299
159,114.1882,28.5248,-799.1230,-358.9428,476.1401
160,328.3224,-29.1346,457.3530,741.1660,-485.4362
161,162.3641,-1.5766,-301.9655,-949.8480,-27.4321
162,147.1442,8.8657,-534.4734,-827.5697,153.6671
163,133.2497,-27.3437,-645.0954,-606.8384,-457.9803
164,325.6505,16.0279,540.7164,791.1921,275.2961
165,238.3209,13.5943,824.7372,-508.9526,234.3561
166,69.1101,-15.7307,-896.6403,342.2124,-270.3217
167,152.0146,5.8374,-465.4454,-875.9135,101.4068
168,346.5757,-4.1198,230.8822,967.3207,-71.6314
169,120.5160,21.2530,-800.5438,-471.8567,361.4248
170,137.4926,28.8170,-590.2761,-644.0064,480.6006
171,286.4912,-29.6467,830.8981,245.9851,-493.2005
172,310.9831,-29.1956,657.0685,570.8402,-486.3636
173,96.5618,8.9365,-978.5135,-112.5564,154.8851
174,218.6859,10.9708,611.8293,-764.0724,189.7506
175,111.5283,-29.1280,-810.2120,-319.6130,-485.3360
176,156.9467,2.2732,-390.1329,-916.7220,39.5473
177,181.7891,-15.5071,29.9951,-960.3049,-266.5742
178,115.9387,19.3194,-846.1371,-411.5679,329.8651
179,123.2730,-28.3483,-733.6465,-481.4210,-473.4380
180,16.2394,-20.8727,-260.5338,894.4652,-355.2481
181,226.6722,1.8518,724.9293,-683.8029,32.2198
182,76.4635,-20.2281,-909.5842,218.9844,-344.7456
183,86.6892,2.5352,-994.4307,57.5273,44.1040
184,262.6558,28.7393,867.0748,-111.7552,479.4155
185,145.9263,-28.3951,-491.4091,-726.5269,-474.1546
186,98.6847,-28.6163,-865.2385,-132.1636,-477.5378
187,7.3627,9.3393,-126.0804,975.7407,161.8047
188,50.9831,-5.3894,-771.2583,624.9300,-93.6492
189,196.8721,8.7767,285.9966,-942.9778,152.1376
190,50.3988,-28.6905,-673.9209,557.5402,-478.6716
191,322.6174,-29.3710,527.5444,690.4339,-489.0245
192,2.5314,-27.6377,-39.0130,882.4406,-462.5188
193,130.0241,-28.0990,-673.5364,-565.6471,-469.6159
194,20.7112,-19.8403,-331.6906,877.2744,-338.4052
195,65.2743,-28.6728,-794.6015,365.9074,-478.4007
196,170.7800,-28.8095,-139.9826,-862.3714,-480.4866
197,20.5656,18.2162,-332.6971,886.7415,311.6875
198,190.4216,-19.7730,169.7252,-922.8040,-337.3029
199,220.7459,-27.8831,575.2377,-667.6937,-466.2979
