view,theta_deg,phi_deg,src_x_mm,src_y_mm,src_z_mm
62,165.6451,22.4885,-228.4028,-892.4857,381.3773
63,178.8760,17.3945,-18.6647,-951.2892,298.0730
64,49.6425,0.2985,-759.7750,645.6484,5.1952
65,205.4731,24.4000,390.5251,-819.7446,411.8932
66,14.6796,-18.8230,-239.1574,912.9405,-321.6992
67,169.2911,18.7193,-175.4745,-927.8802,319.9907
68,268.4543,11.0866,978.1053,-26.3937,191.7298
69,62.2827,-14.5247,-854.4485,448.9247,-250.0624
70,62.6637,-23.4876,-812.3376,419.9311,-397.3820
71,233.6896,6.4093,798.4376,-586.7334,111.3031
72,236.1110,-21.0542,772.4310,-518.8367,-358.1978
73,55.3946,-15.1206,-792.2576,546.6530,-260.0870
74,43.2972,-5.0472,-681.1214,722.8596,-87.7188
75,106.2024,20.8448,-894.7988,-260.0045,354.7953
76,214.4852,16.0542,542.5176,-789.8044,275.7363
77,306.6054,-9.5501,789.3151,586.3135,-165.4241
78,306.1500,-5.5766,801.2990,585.3880,-96.8914
79,269.5822,-23.8366,911.9968,-6.6511,-402.9449
80,47.6456,-18.3525,-699.3494,637.5732,-313.9391
81,219.4101,-8.6307,625.8381,-761.6336,-149.6258
82,42.8179,17.6970,-645.6087,696.7574,303.0930
83,37.6524,-10.9994,-597.8899,774.9086,-190.2401
84,66.2039,-9.1479,-900.7021,397.1834,-158.5183
85,69.1733,16.4756,-893.6566,339.9450,282.7761
86,279.6593,16.1785,944.0079,160.6728,277.8136
87,236.0710,3.2067,826.0025,-555.6581,55.7749
88,173.8737,12.5503,-103.8643,-967.6870,216.6592
89,338.1434,-8.5876,367.0331,915.0233,-148.8831
90,134.2433,-23.3435,-655.8163,-638.7193,-395.0819
91,96.2323,15.1587,-956.6886,-104.4755,260.7275
92,260.5201,-18.1243,934.6577,-156.0704,-310.1678
93,40.2691,21.7925,-598.4254,706.4109,370.1588
94,356.7643,-21.8656,52.2290,923.8651,-371.3388
95,51.4195,-22.5187,-720.0132,574.3772,-381.8622
96,355.7873,20.6990,68.5159,930.1885,352.4231
97,115.1049,14.2626,-875.0491,-409.9940,245.6438
98,242.1081,-7.7191,873.2563,-462.2068,-133.9227
99,39.0143,-0.8139,-627.6061,774.6335,-14.1625
