view,theta_deg,phi_deg,src_x_mm,src_y_mm,src_z_mm
0,115.5039,-24.7779,-817.0646,-389.7880,-417.8730
1,290.7569,-28.2918,820.9781,311.1537,-472.5729
2,203.2852,27.5889,349.3329,-811.7175,461.7664
3,122.9359,-28.6095,-734.6470,-475.9176,-477.4341
4,311.4764,28.1182,658.8659,582.4312,469.9112
5,198.8116,27.5484,285.0595,-836.8013,461.1417
6,65.4649,27.8134,-802.2525,366.2012,465.2253
7,302.0073,-27.0305,753.1373,470.7454,-453.1336
8,82.6417,-28.9391,-865.3833,111.7539,-482.4623
9,133.4028,-1.1474,-724.2668,-684.9715,-19.9658
10,176.1399,-22.2678,-62.1178,-920.6174,-377.8253
11,178.8767,27.7587,-17.2971,-882.1541,464.3834
12,46.4781,28.0620,-637.9910,605.8950,469.0477
13,94.5247,28.2236,-875.7884,-69.3056,471.5278
14,54.9435,-20.5585,-764.2071,536.2277,-350.1347
15,130.8176,27.8434,-667.2167,-576.2846,465.6877
16,259.0010,23.6118,896.8124,-174.3066,399.3641
17,241.9578,12.9413,857.6624,-456.8381,223.2965
18,84.1361,19.9165,-932.5295,95.7734,339.6514
19,298.5952,28.4261,769.8986,419.6780,474.6299
20,339.5051,25.8330,314.2115,840.6259,434.4723
21,119.8864,-23.2855,-794.0598,-456.3537,-394.1540
22,187.1082,6.5707,122.5706,-982.9070,114.0930
23,226.1204,22.0446,666.1436,-640.5884,374.2277
24,134.8954,28.3535,-621.5857,-619.3206,473.5190
25,86.9202,-28.9500,-871.2178,46.8761,-482.6275
26,221.4640,-28.4025,580.7382,-657.2366,-474.2681
27,118.0448,5.4698,-875.9868,-466.6490,95.0417
28,75.8546,-27.7480,-855.6539,215.6471,-464.2195
29,278.5942,-14.1220,956.0789,144.4945,-243.2727
30,41.6394,-9.1612,-654.0419,735.6467,-158.7455
31,126.8361,27.9428,-704.9728,-528.0811,467.2160
32,79.4398,22.8730,-903.1086,168.3627,387.5511
33,143.6002,28.3504,-520.7112,-706.2808,473.4705
34,311.3093,7.8675,741.9063,651.9930,136.4809
35,193.2687,2.9725,228.5379,-969.1461,51.7051
36,271.2297,-28.9330,872.4203,18.7276,-482.3681
37,21.6241,27.4453,-326.0811,822.5760,459.5507
38,229.1961,-27.3371,670.4434,-578.7915,-457.8788
39,94.9156,-28.9090,-869.6129,-74.7903,-482.0029
40,172.9324,14.3776,-118.8370,-958.5027,247.5829
41,302.0946,2.3476,843.9800,529.3173,40.8411
42,350.8782,-2.4621,157.9230,983.5511,-42.8318
43,113.5490,7.5575,-906.0922,-394.9017,131.1358
44,13.3522,27.2188,-204.7619,862.6928,456.0489
45,215.7713,-20.1135,547.2927,-759.6417,-342.8734
46,88.1220,19.1894,-941.1635,30.8606,327.7283
47,148.3032,27.6870,-463.8989,-751.2101,463.2798
48,63.6821,-25.4528,-806.9763,399.1458,-428.5077
49,17.2006,-25.5099,-266.1061,859.6198,-429.4044
50,189.4912,-18.4338,155.9769,-932.9606,-315.2818
51,268.8799,1.3198,996.6142,-19.4852,22.9645
52,196.2686,1.0038,279.2772,-956.9985,17.4682
53,146.6959,5.8872,-544.5858,-828.9235,102.2697
54,244.6292,28.1677,794.2106,-376.6234,470.6711
55,9.4791,26.4568,-147.0082,880.4583,444.2169
56,221.1751,23.2812,602.9841,-689.3864,394.0857
57,136.6230,-26.7586,-611.4501,-647.1111,-448.9131
58,118.3082,28.0931,-774.4063,-417.1187,469.5252
59,249.2004,-28.7610,817.1005,-310.3811,-479.7471
60,4.0409,-27.1413,-62.5257,885.0702,-454.8498
61,46.6050,8.2705,-716.9698,677.8868,143.4250
62,44.0526,-11.9815,-678.1779,700.9837,-206.9870
63,307.0044,27.9840,703.1502,529.9470,467.8493
64,38.3457,28.2874,-544.7154,688.6003,472.5057
65,122.7379,28.0398,-740.2438,-475.9203,468.7066
66,183.3432,27.2102,51.7116,-885.2194,455.9163
67,278.3011,23.4317,905.2607,132.0816,396.4902
68,76.3212,28.4333,-851.9257,207.3429,474.7404
69,282.8419,-29.0173,850.1017,193.7919,-483.6516
70,92.1768,16.6862,-954.3953,-36.2773,286.2876
71,134.1735,-26.3293,-640.9429,-622.7137,-442.2293
72,32.1273,-1.3608,-530.0937,844.1486,-23.6784
73,105.4822,12.1618,-939.3232,-260.1831,210.0564
74,66.1118,-26.7060,-814.4057,360.6947,-448.0957
75,73.2877,-28.5006,-839.2246,251.9758,-475.7702
76,207.9512,28.5226,410.6236,-773.8596,476.1057
77,286.9120,-28.6948,836.7942,254.4283,-478.7367
78,160.3563,14.7511,-324.1372,-908.0915,253.8740
79,101.1526,-28.0455,-863.3701,-170.2100,-468.7939
80,324.8959,11.2848,562.2935,799.9401,195.1129
81,213.8309,28.8694,486.1244,-725.3167,481.3997
82,339.6837,4.5648,345.0869,932.0758,79.3528
83,54.5208,28.7364,-711.9421,507.4332,479.3714
