phantom,method,regime,family,k,n_seeds,psnr_mean,psnr_std,ssim_mean,ssim_std,nrmse_mean,nrmse_std,hfen_mean,hfen_std,roi0_psnr_mean,roi0_psnr_std,roi0_ssim_mean,roi0_ssim_std,roi0_hfen_mean,roi0_hfen_std,roi1_psnr_mean,roi1_psnr_std,roi1_ssim_mean,roi1_ssim_std,roi1_hfen_mean,roi1_hfen_std,roi2_psnr_mean,roi2_psnr_std,roi2_ssim_mean,roi2_ssim_std,roi2_hfen_mean,roi2_hfen_std,roi3_psnr_mean,roi3_psnr_std,roi3_ssim_mean,roi3_ssim_std,roi3_hfen_mean,roi3_hfen_std,roi4_psnr_mean,roi4_psnr_std,roi4_ssim_mean,roi4_ssim_std,roi4_hfen_mean,roi4_hfen_std
lof_flange_v3,greedy_adam_bundle_two_axis,two-axis,ours,40,3,39.977,0.535,0.9486,0.0015,0.1848,0.0116,4.3699,0.3438,20.0662,0.8788,0.3786,0.1105,1.9367,0.2212,25.1908,0.7781,0.7395,0.0255,0.9034,0.1035,29.7871,0.0683,0.6941,0.0015,0.2837,0.0038,24.7372,0.7513,0.4497,0.0674,0.519,0.0755,34.432,0.1756,0.6042,0.0185,0.1509,0.0029
lof_flange_v3,greedy_adam_bundle_two_axis,two-axis,ours,80,3,46.0978,0.2925,0.9821,0.0012,0.0912,0.003,1.6534,0.057,29.4389,1.5586,0.838,0.0238,0.4617,0.16,31.8932,3.1883,0.8803,0.0448,0.3497,0.0914,33.9685,0.2169,0.8152,0.0174,0.1376,0.0054,29.9939,0.3378,0.6492,0.01,0.2206,0.0239,38.7015,0.1018,0.7882,0.0134,0.0758,0.0012
