view,theta_deg,phi_deg,src_x_mm,src_y_mm,src_z_mm
40,176.7109,-17.6891,-54.5010,-948.3624,-302.9611
41,299.6014,0.4530,866.9074,492.5002,7.8832
42,353.1550,11.5478,116.4284,969.9235,199.5991
43,117.2245,-6.6991,-880.5610,-453.0238,-116.3131
44,13.2922,25.1703,-207.4770,878.2201,424.0634
45,232.9512,-12.9050,775.6835,-585.5555,-222.6812
46,93.5744,10.2977,-979.1002,-61.1600,178.2396
47,123.2699,22.8248,-768.3668,-504.1453,386.7778
48,78.4780,-20.4774,-915.2413,186.5741,-348.8129
49,26.9102,-14.0712,-437.7269,862.4252,-242.4145
50,199.2113,-17.9826,312.0620,-895.5497,-307.8230
51,281.8145,-16.5373,935.5762,195.6997,-283.8060
52,201.8362,6.6186,368.3924,-919.3623,114.9220
53,171.8789,5.0970,-140.2949,-983.1672,88.5809
54,229.3377,20.3398,709.1805,-609.1802,346.5682
55,350.9566,6.0446,155.8503,979.2007,104.9936
56,230.3310,-6.0393,763.2296,-632.9481,-104.9016
57,139.5140,-17.0331,-618.9632,-725.0718,-292.0656
58,113.0099,13.3412,-892.9727,-379.2270,230.0734
59,242.9249,-7.9505,879.2676,-449.4616,-137.9122
60,5.1574,-13.8448,-87.0248,964.1827,-238.5909
61,51.4442,4.4586,-777.3503,619.5687,77.5112
62,57.3168,-4.8246,-836.2290,536.5031,-83.8600
63,299.5555,24.0329,792.1415,449.1863,406.0671
64,48.6433,21.9567,-694.1259,611.0231,372.8095
65,114.7381,14.0312,-878.5496,-404.7953,241.7401
66,174.5013,17.9891,-90.8717,-943.9641,307.9305
67,269.6791,-4.2219,994.3480,-5.5684,-73.4031
68,69.8397,25.1606,-847.1749,311.0331,423.9103
69,264.6231,-21.7924,921.7397,-86.7558,-370.1572
70,76.7317,-0.5285,-970.4122,228.8286,-9.1971
71,139.3286,-9.0100,-641.7916,-746.9058,-156.1481
72,58.6642,1.7171,-851.2482,518.2961,29.8770
73,95.6789,18.8102,-939.1857,-93.3931,321.4885
74,50.6559,-21.5779,-717.0468,587.8182,-366.6886
75,83.7392,1.0627,-990.9520,108.7161,18.4916
76,220.5845,21.4397,603.7758,-704.8243,364.4509
77,277.4873,-21.6391,918.8987,120.7687,-367.6778
78,170.3610,-1.5551,-166.8872,-982.6309,-27.0595
79,100.4148,-11.2934,-961.6546,-176.7526,-195.2592
80,329.5653,8.3867,499.6709,850.4865,145.4260
81,193.8405,25.4726,215.3321,-874.0098,428.8192
82,337.9092,13.2581,364.9793,899.2492,228.6655
83,62.3899,12.9872,-860.9245,450.2742,224.0741
84,125.7214,-18.2323,-768.8461,-552.9083,-311.9537
85,132.1352,-19.0294,-698.9835,-632.3608,-325.0981
86,253.5407,-16.8666,915.0773,-270.3505,-289.2940
87,334.7384,-14.6530,411.6624,872.3901,-252.2235
88,152.4330,-25.4388,-416.6914,-798.1757,-428.2882
89,208.5741,14.0650,462.5962,-849.3748,242.3106
90,208.3200,-17.0232,452.2814,-839.2747,-291.9016
91,254.7735,-1.6168,961.6844,-261.7608,-28.1318
92,353.1823,-6.0577,117.7013,984.4908,-105.2204
93,227.8962,12.8659,721.1849,-651.7269,222.0170
94,182.9320,-25.7176,45.9489,-897.1271,-432.6646
95,236.1357,-19.5153,780.3636,-523.6771,-333.0795
96,193.4633,18.4283,220.2354,-919.9447,315.1905
97,185.2318,-27.0404,80.9795,-884.3756,-453.2870
98,40.6162,18.4508,-615.7150,717.9573,315.5620
99,283.4222,6.7031,963.2059,229.8624,116.3818
100,92.1349,13.2091,-970.0157,-36.1597,227.8353
101,95.5084,-10.7296,-975.1135,-94.0368,-185.6279
102,160.2034,13.1784,-328.7962,-913.4372,227.3160
103,71.0574,17.7424,-898.2164,308.2739,303.8447
104,256.4155,14.1314,939.8469,-227.1039,243.4310
105,51.7901,22.0196,-726.2992,571.7440,373.8254
106,97.6947,-10.0231,-973.0106,-131.4639,-173.5359
107,318.2856,-9.8293,653.7286,733.3575,-170.2136
108,336.5177,23.0098,365.6884,841.7360,389.7429
109,256.5634,-23.4637,889.5885,-212.5304,-397.0014
110,345.5425,20.4093,233.3028,904.8865,347.7026
111,295.4515,17.4759,858.7482,408.7099,299.4242
112,304.9387,-19.0014,772.8251,539.9063,-324.6377
113,51.7272,7.9466,-775.2533,611.6603,137.8444
114,303.1384,-12.3346,815.6259,532.4799,-212.9943
115,345.6737,8.5644,243.9668,955.2905,148.4837
116,279.0250,25.3759,889.7146,141.3145,427.2997
117,125.6504,-25.0300,-734.1170,-526.5543,-421.8529
118,349.0625,-20.3637,177.3591,917.7748,-346.9583
119,21.2711,-3.1196,-361.1825,927.7662,-54.2614
120,107.6653,12.9747,-925.7974,-294.8413,223.8633
121,256.3602,6.9096,961.9119,-233.4190,119.9510
122,310.9924,-19.4562,709.6088,616.6893,-332.1093
123,109.9592,-8.2669,-927.4432,-336.8133,-143.3627
124,248.2574,-12.4802,904.2516,-360.6238,-215.4684
125,264.4154,-6.6851,985.5898,-96.3701,-116.0714
126,51.4912,-14.2008,-756.3771,601.8392,-244.6021
127,207.0021,21.6994,420.6133,-825.4246,368.6540
128,125.5997,-8.4042,-802.0146,-574.1802,-145.7275
129,268.6714,-0.8404,996.6939,-23.1156,-14.6239
130,73.6510,-13.2292,-931.3625,273.2144,-228.1769
131,74.1334,6.3442,-953.2083,270.9277,110.1780
132,322.5952,-7.4560,600.5414,785.3388,-129.3838
133,249.1673,15.2828,898.9289,-342.0583,262.8118
134,259.2770,8.7396,968.2838,-183.3624,151.4984
135,195.3677,-9.6734,260.4789,-947.7491,-167.5397
136,359.1636,6.2820,14.4666,990.9766,109.1015
137,46.7115,22.6178,-669.9584,631.0830,383.4542
138,251.4294,-19.1818,892.6793,-299.9104,-327.6041
139,70.9068,-14.7880,-911.0091,315.3435,-254.4955
140,307.2438,-19.3075,749.0922,569.4960,-329.6696
141,169.4974,-10.4359,-178.7390,-964.1481,-180.6041
142,266.7415,-2.1488,994.7573,-56.6343,-37.3845
143,346.5313,-26.6156,207.6227,866.8957,-446.6897
144,230.5280,-24.2950,701.5098,-577.7054,-410.2284
145,127.0591,7.5624,-788.7552,-595.6457,131.2196
146,16.8807,5.8544,-288.0183,949.1307,101.7014
147,98.5692,12.9876,-960.7170,-144.7664,224.0818
148,194.1620,-9.9302,240.2932,-952.2824,-171.9430
149,7.6094,16.2586,-126.7505,948.7653,279.1519
150,318.0322,-23.2416,612.6451,681.1811,-393.4532
151,177.0831,-14.6428,-49.0910,-963.4350,-252.0517
152,165.5168,-5.4988,-248.2148,-960.9410,-95.5445
153,308.0841,-4.2523,782.6388,613.3170,-73.9312
154,31.9970,14.2245,-512.1230,819.6652,245.0020
155,141.4426,-12.0250,-607.8342,-762.5837,-207.7272
156,105.8995,8.2101,-949.0969,-270.3492,142.3842
157,87.2177,-4.6041,-992.6802,48.2433,-80.0346
158,92.7234,-9.2451,-983.0059,-46.7598,-160.1876
159,350.6693,-3.3060,161.3876,982.2397,-57.4994
160,38.3993,-22.3791,-572.6743,722.5524,-379.6173
161,279.5140,12.1672,961.2652,161.1029,210.1478
162,78.2733,13.4894,-949.3264,197.0582,232.5825
163,245.6993,3.3155,907.2060,-409.6329,57.6646
164,269.2613,-2.1002,996.3167,-12.8464,-36.5394
165,188.8943,15.8946,148.2646,-947.4173,273.0662
166,240.9378,-21.6588,809.9996,-450.1395,-367.9976
167,28.6011,-13.1354,-464.8177,852.4963,-226.5870
168,337.9760,0.1784,373.8943,924.3054,3.1050
169,82.5327,22.5024,-913.3435,119.7144,381.6008
170,67.3974,6.4304,-914.6962,380.7995,111.6676
171,298.0319,22.2358,814.6497,433.7392,377.3105
172,205.7926,-23.6641,397.3606,-822.2492,-400.1972
173,291.1001,-17.7937,885.7196,341.7734,-304.6945
174,289.0032,22.8948,868.4618,299.0901,387.8998
175,109.1134,-22.2914,-871.6967,-302.0801,-378.2055
176,233.1922,-7.4723,791.5240,-592.3038,-129.6649
177,48.5639,9.6623,-736.8937,650.4839,167.3483
178,222.9937,15.6693,654.6517,-702.1820,269.2927
179,184.5703,8.1885,78.6387,-983.7659,142.0125
180,236.8550,-23.1563,767.5773,-501.2368,-392.0889
181,225.9918,-25.3931,647.8481,-625.7993,-427.5688
182,268.6428,-3.8845,994.4995,-23.5619,-67.5476
183,20.1998,-13.3143,-335.0292,910.5922,-229.6178
184,324.1387,-4.9373,581.9412,805.0637,-85.8133
185,117.8885,12.0578,-861.8262,-456.0918,208.2859
186,78.7959,15.9513,-940.4065,186.2758,274.0146
187,247.9268,-16.1815,887.3834,-359.8457,-277.8644
188,309.1425,-15.8086,744.0568,605.5956,-271.6257
189,228.0207,17.0928,708.4688,-637.4442,293.0595
190,225.9116,6.7168,711.2469,-688.9665,116.6187
191,284.2715,16.6960,925.5615,235.4323,286.4515
192,215.0368,23.7420,523.9745,-747.2912,401.4395
193,357.2176,-21.5753,45.0094,926.1169,-366.6452
194,112.7021,19.4439,-867.3610,-362.8616,331.9088
195,35.5051,-16.3014,-555.7938,779.0469,-279.8680
196,98.2995,-10.2801,-970.7889,-141.6138,-177.9368
197,90.1349,-20.0771,-936.4760,-2.2053,-342.2788
198,3.9963,22.0915,-64.3863,921.6226,374.9841
199,23.8812,20.8660,-377.1819,851.9137,355.1392
200,290.9796,0.6252,930.9158,356.9655,10.8798
201,77.6055,10.0837,-958.7877,210.7061,174.5742
202,198.3303,15.6154,301.9983,-911.5430,268.3902
203,269.2968,-25.5685,899.3586,-11.0391,-430.3246
204,302.3393,-23.6184,771.8529,488.6872,-399.4683
205,33.2425,-15.7051,-526.1722,802.7748,-269.8933
206,242.7109,14.6992,857.0988,-442.1761,253.0002
207,125.8734,-12.1724,-789.7751,-571.1422,-210.2352
208,243.7745,10.8716,878.3795,-432.7024,188.0561
209,197.0820,4.7552,291.8707,-949.8034,82.6561
210,267.9514,16.3017,956.3724,-34.2089,279.8724
211,253.1402,18.7901,903.3577,-273.7685,321.1584
212,316.9801,-17.3833,649.1837,695.6801,-297.8871
213,207.6485,12.0435,452.5015,-863.7753,208.0427
214,142.8656,20.3457,-564.3652,-745.2935,346.6649
215,41.6969,25.9670,-596.2836,669.3279,436.5696
216,94.7708,1.5148,-993.2675,-82.8977,26.3570
217,100.2429,-22.6802,-905.3057,-163.5894,-384.4569
218,221.9773,19.1640,629.9194,-700.1545,327.3104
219,2.2535,20.2529,-36.7824,934.7008,345.1500
220,133.1460,-6.6608,-722.5650,-677.2530,-115.6509
221,94.6351,19.3561,-937.6354,-76.0183,330.4666
222,128.5704,-16.3600,-747.9883,-596.4780,-280.8459
223,327.8556,4.8247,528.6153,841.2374,83.8607
224,11.1760,5.0190,-192.5151,974.4105,87.2304
225,1.4040,-7.0984,-24.2422,989.1300,-123.2116
226,93.3052,-12.1339,-973.1724,-56.2010,-209.5807
227,248.7699,-9.5580,916.5000,-356.0402,-165.5601
228,71.6950,9.0600,-934.8055,309.2477,157.0079
229,265.5982,-20.8665,928.9260,-71.5069,-355.1482
230,131.7515,-22.9543,-684.9528,-611.3752,-388.8532
231,174.3604,21.9828,-90.8590,-920.1033,373.2311
232,0.2574,-3.6725,-4.4696,995.0117,-63.8663
233,143.6914,-20.1522,-554.2546,-754.2893,-343.5060
234,83.1904,1.6443,-989.6279,118.1744,28.6105
235,118.2799,23.0942,-807.6961,-434.5337,391.0940
236,200.5279,7.5073,346.6383,-925.7529,130.2704
237,34.0349,-20.4673,-522.8279,774.1078,-348.6473
238,96.1934,25.1688,-897.1397,-97.3552,424.0393
239,339.8862,-23.0234,315.5666,861.6817,-389.9607
240,356.4324,-1.8510,62.0122,994.6176,-32.2066
241,209.4389,25.6996,441.5787,-782.4326,432.3824
242,37.6101,-14.9869,-587.7983,762.9930,-257.8408
243,215.2303,-1.8591,574.8704,-814.0177,-32.3471
244,222.3684,3.5681,670.6172,-735.2340,62.0525
245,231.2752,3.1771,776.6770,-622.7889,55.2605
246,95.1589,11.8769,-971.7714,-87.7353,205.2068
247,247.7274,-6.2356,917.2199,-375.6673,-108.2989
248,163.2042,-10.7743,-283.0361,-937.7076,-186.3921
249,239.8017,4.2970,859.3344,-500.1102,74.7073
250,207.0354,-0.0192,453.2086,-888.1154,-0.3350
251,333.7802,14.5214,426.4487,865.9016,250.0063
252,304.4575,-13.6768,798.8184,548.1398,-235.7520
253,286.8020,-9.0438,942.6378,284.6349,-156.7289
254,38.1542,21.7699,-572.0389,728.1287,369.7933
255,208.2077,-3.0054,470.6353,-877.4489,-52.2765
256,198.9803,6.5309,322.1855,-936.7404,113.4060
257,313.8160,-12.6288,702.0463,673.6151,-217.9928
258,125.9485,20.7049,-755.0408,-547.5322,352.5181
259,293.9431,6.5037,905.4057,402.0361,112.9362
260,254.3416,-6.6163,953.6721,-267.3177,-114.8820
261,317.1263,22.3524,627.4182,675.8031,379.1881
262,255.2512,14.9776,931.4597,-245.2117,257.6841
263,181.0247,-21.6750,16.5698,-926.4221,-368.2589
264,148.5243,-23.8543,-476.1349,-777.7216,-403.2268
265,4.3943,-13.4356,-74.3051,966.9302,-231.6718
266,344.6849,11.0677,258.4556,943.7751,191.4055
267,79.8302,0.4975,-981.3671,176.0423,8.6574
268,73.3675,21.0725,-891.4639,266.3081,358.4956
269,196.8535,-12.5217,282.1999,-931.5467,-216.1736
270,257.0780,10.7675,954.7082,-219.0433,186.2774
271,248.9837,17.8466,885.9556,-340.3757,305.5717
272,75.4604,-23.9793,-881.8384,228.7094,-405.2161
273,130.9945,8.5818,-744.1343,-646.7414,148.7844
274,14.5385,24.9611,-226.9163,874.9928,420.7655
275,77.8600,10.9033,-957.1746,205.8994,188.5978
276,321.3496,4.3717,620.9240,776.4174,76.0033
277,312.7759,21.3050,681.8488,630.8655,362.2680
278,54.1372,-14.6542,-781.7621,565.1272,-252.2425
279,22.4169,5.4147,-378.5294,917.6112,94.0864
280,305.7017,1.2763,809.4851,581.7110,22.2085
281,32.6200,-18.5929,-509.4319,795.9652,-317.9080
282,81.3612,1.5969,-985.3745,149.7066,27.7853
283,173.1028,-26.1855,-107.4482,-888.2646,-439.9861
284,51.7942,-19.4848,-738.6205,581.3586,-332.5790
285,323.7219,-26.4422,528.2507,719.7019,-443.9902
286,122.4552,-13.1156,-819.3914,-521.1093,-226.2515
287,129.8508,-6.7215,-760.2047,-634.5211,-116.6999
288,246.2896,11.8026,893.6058,-392.4585,203.9412
289,190.4997,22.2677,168.1453,-907.2611,377.8247
290,124.5753,13.1539,-799.4277,-550.9795,226.9009
291,114.4083,-23.2915,-833.9614,-378.4468,-394.2505
292,309.0079,15.5783,746.3195,604.5284,267.7676
293,46.8181,-22.3966,-672.2056,630.8438,-379.8983
294,52.0778,-16.5946,-753.7750,587.2665,-284.7603
295,24.5227,10.8335,-406.4617,890.9631,187.4053
296,134.7086,17.5472,-675.6389,-668.8005,300.6078
297,0.0500,22.9671,-0.8004,918.0306,389.0582
298,70.8501,-16.7935,-901.7255,313.1297,-288.0763
299,30.9178,9.6346,-505.0765,843.3256,166.8731
