phantom,method,regime,family,k,n_seeds,psnr_mean,psnr_std,ssim_mean,ssim_std,nrmse_mean,nrmse_std,hfen_mean,hfen_std,roi0_psnr_mean,roi0_psnr_std,roi0_ssim_mean,roi0_ssim_std,roi0_hfen_mean,roi0_hfen_std,roi1_psnr_mean,roi1_psnr_std,roi1_ssim_mean,roi1_ssim_std,roi1_hfen_mean,roi1_hfen_std,roi2_psnr_mean,roi2_psnr_std,roi2_ssim_mean,roi2_ssim_std,roi2_hfen_mean,roi2_hfen_std,roi3_psnr_mean,roi3_psnr_std,roi3_ssim_mean,roi3_ssim_std,roi3_hfen_mean,roi3_hfen_std,roi4_psnr_mean,roi4_psnr_std,roi4_ssim_mean,roi4_ssim_std,roi4_hfen_mean,roi4_hfen_std
lof_flange_v3,greedy_adam_composite,free-sphere,ours,40,3,40.0735,0.2743,0.9498,0.0037,0.1825,0.0058,4.3602,0.1582,22.8094,2.3146,0.5868,0.207,1.3605,0.5004,23.144,3.6021,0.5603,0.2085,1.3886,0.5814,29.5549,0.7,0.6792,0.0195,0.3035,0.0381,25.8731,1.0237,0.4654,0.0425,0.4396,0.0785,34.8774,0.1282,0.6693,0.0194,0.1412,0.0035
lof_flange_v3,vcls,free-sphere,discrete,40,3,45.4359,0.075,0.9787,0.0003,0.0984,0.0009,1.9101,0.0164,33.5782,1.1375,0.904,0.0198,0.3045,0.0298,34.514,0.8403,0.9127,0.0173,0.2826,0.0173,31.937,0.3436,0.8026,0.0024,0.2112,0.0175,30.8617,0.1656,0.652,0.0033,0.2163,0.0019,36.2305,0.1417,0.7962,0.0057,0.1183,0.003
lof_flange_v3,greedy_adam_bundle_carm,limited-carm,ours,40,3,42.9275,0.0797,0.9497,0.0031,0.1313,0.0012,2.5831,0.0433,30.254,0.8755,0.8643,0.0132,0.4759,0.0972,32.5619,1.234,0.8944,0.02,0.3544,0.0514,31.0735,0.2023,0.7453,0.0146,0.23,0.0112,29.1281,0.7315,0.5829,0.0287,0.2778,0.0381,34.3608,0.2361,0.6511,0.0219,0.1494,0.0036
lof_flange_v3,vcls_carm_grid,limited-carm,discrete,40,3,45.6244,0.1847,0.9773,0.0015,0.0963,0.002,1.8474,0.0465,34.999,0.5357,0.9231,0.012,0.2645,0.012,33.4874,1.3355,0.8967,0.0205,0.3291,0.0665,31.5185,0.5484,0.7923,0.0155,0.2107,0.0131,31.3499,0.0856,0.6704,0.0078,0.2017,0.0042,36.4621,0.0258,0.7936,0.0046,0.1131,0.001
lof_flange_v3,vcls_circle,single-axis,discrete,40,3,42.483,0.0632,0.9742,0.0003,0.1382,0.001,3.003,0.042,24.6338,0.3251,0.6892,0.0095,0.9582,0.0597,24.6785,0.2056,0.6878,0.0103,0.9453,0.0369,33.7557,0.6228,0.8739,0.0165,0.1327,0.0105,28.1345,0.4331,0.5315,0.0227,0.3094,0.0339,37.6467,0.1007,0.8543,0.0057,0.0919,0.0013
lof_flange_v3,greedy_adam_bundle_two_axis,two-axis,ours,40,3,45.2961,0.1985,0.9648,0.0001,0.1,0.0023,1.8211,0.0677,32.402,0.6311,0.9018,0.0159,0.3155,0.0424,35.6239,0.2057,0.9267,0.0037,0.24,0.0064,30.6565,0.8175,0.7665,0.0278,0.2346,0.0396,30.9784,0.2136,0.655,0.0043,0.2096,0.0096,36.1215,0.1432,0.7586,0.0188,0.1199,0.0046
