view,theta_deg,phi_deg,src_x_mm,src_y_mm,src_z_mm
131,100.8259,-3.5329,-977.0410,-186.8383,-61.4149
132,333.3025,-6.7819,444.6361,884.1585,-117.6936
133,243.5984,19.2330,842.8648,-418.4311,328.3040
134,259.1524,35.0000,801.8108,-153.6444,571.6486
135,180.9502,-31.0878,14.1544,-853.3818,-514.6149
136,316.0416,35.0000,566.6921,587.6795,571.6486
137,45.6728,35.0000,-584.0200,570.4627,571.6486
138,226.3061,-30.8871,618.4136,-590.8439,-511.6221
139,72.8531,-35.0000,-780.1115,240.6930,-571.6486
140,319.7158,-35.0000,527.8667,622.7871,-571.6486
141,170.4504,-32.7337,-139.0864,-826.7482,-538.9171
142,277.8997,7.8732,977.8758,135.6856,136.5202
143,335.8059,-30.9272,350.3784,779.8419,-512.2214
144,221.5151,-35.0000,541.1234,-611.3040,-571.6486
145,142.7633,5.8848,-599.8970,-789.2852,102.1838
146,30.7547,0.0021,-509.6450,856.4761,0.0370
147,97.9576,35.0000,-808.5375,-113.0227,571.6486
148,198.0776,-5.3817,307.8987,-943.2657,-93.4749
149,13.3425,0.5158,-229.9868,969.6983,8.9717
150,308.2039,-28.9036,685.6175,539.6028,-481.7123
151,157.2562,-17.3129,-367.8555,-877.5001,-296.5891
152,174.6157,3.3925,-93.3563,-990.5027,58.9763
153,323.0413,-35.0000,490.8512,652.3589,-571.6486
154,26.5952,19.9713,-419.3484,837.5936,340.4015
155,152.7814,-35.0000,-373.4105,-725.9971,-571.6486
156,117.6309,35.0000,-723.2914,-378.6246,571.6486
157,48.0017,10.3843,-728.5355,655.9370,179.6435
158,100.3682,-35.0000,-803.0684,-146.9294,-571.6486
159,355.2178,-1.5296,83.0592,992.8156,-26.6029
160,33.7256,-32.1430,-468.5347,701.8577,-530.2455
161,273.5383,4.2406,992.0158,61.3406,73.6966
162,80.7257,35.0000,-805.7269,131.5723,571.6486
163,253.4439,-23.2100,878.0028,-261.0108,-392.7769
164,279.8937,3.8891,979.5563,170.8488,67.5968
165,171.4621,31.1508,-126.6295,-843.4797,515.5543
166,227.0728,-32.6518,614.4313,-571.5090,-537.7182
167,20.4484,-35.0000,-285.2202,764.9553,-571.6486
168,349.9182,-26.1168,156.6531,881.0626,-438.7228
169,88.7925,18.2518,-946.2870,19.9458,312.1414
170,57.6784,-19.0825,-795.9388,503.5918,-325.8312
171,315.4295,25.4551,631.5294,641.0687,428.3584
172,212.0330,-35.0000,433.0235,-692.0966,-571.6486
173,299.7853,-35.0000,708.5469,405.5470,-571.6486
174,301.3364,26.6649,760.7237,463.1892,447.2633
175,91.2626,-33.4022,-831.8188,-18.3337,-548.6625
176,221.6044,-16.1244,635.7191,-715.9171,-276.7911
177,56.4949,-5.9958,-826.4880,547.1464,-104.1039
178,203.3119,-9.8609,388.5790,-901.7558,-170.6810
179,200.0644,26.4662,306.0883,-838.0394,444.1723
180,242.1707,-35.0000,721.9761,-381.1268,-571.6486
181,207.2201,-35.0000,373.4289,-725.9876,-571.6486
182,255.2142,-10.7778,946.6380,-249.8616,-186.3728
183,7.2515,-27.1260,-111.9640,879.9200,-454.4160
184,308.7724,-24.5034,707.0388,567.9125,-413.3531
185,140.5963,-19.2493,-597.2777,-727.0417,-328.5710
186,66.7452,-10.5281,-900.2556,386.8693,-182.1028
187,239.1183,-21.8190,794.0701,-474.8965,-370.4258
188,319.3543,-35.0000,531.7856,619.4442,-571.6486
189,230.8903,-6.0986,768.9551,-625.1289,-105.8822
190,235.1990,6.0864,813.7662,-565.6036,105.6713
191,271.3292,20.2272,934.9235,21.6933,344.5819
192,195.6335,19.2416,253.5745,-906.1533,328.4440
193,333.0093,-35.0000,370.5190,727.4770,-571.6486
194,92.0905,35.0000,-815.8555,-29.7804,571.6486
195,16.2766,-2.6364,-279.0367,955.6810,-45.8430
196,124.0506,-28.2673,-727.2846,-491.4956,-471.9941
197,95.1416,-35.0000,-813.1140,-73.1631,-571.6486
198,348.6353,27.9309,173.5138,863.2783,466.8328
199,4.8756,35.0000,-69.3883,813.4448,571.6486
200,300.6830,-14.8865,828.3452,491.5038,-256.0420
201,61.8027,6.3551,-872.9659,468.0275,110.3176
202,178.1231,-3.8591,-32.5689,-993.8456,-67.0772
203,255.9830,-35.0000,792.0898,-197.7393,-571.6486
204,299.7098,-35.0000,709.0809,404.6128,-571.6486
205,55.9651,14.3693,-800.0740,540.3655,247.3376
206,226.4479,30.1683,624.4768,-593.6871,500.8528
207,122.0854,-16.2352,-810.7362,-508.2859,-278.6421
208,247.6811,13.0405,898.1979,-368.7245,224.8818
209,182.8254,-35.0000,40.2425,-815.4064,-571.6486
210,274.4215,25.6737,895.5731,69.2488,431.7899
211,231.0526,35.0000,634.9322,-513.1941,571.6486
212,313.3531,-16.3775,695.2889,656.4241,-281.0162
213,187.2934,26.0453,113.6749,-888.1829,437.6054
214,145.6318,35.0000,-460.8649,-673.8773,571.6486
215,27.8995,35.0000,-382.0107,721.5088,571.6486
216,82.3406,-18.1879,-938.3971,126.1993,-311.0850
217,120.1050,-35.0000,-706.2731,-409.4940,-571.6486
218,211.0953,35.0000,421.6397,-699.0901,571.6486
219,18.6510,29.2827,-277.9997,823.6338,487.4759
220,125.5150,-35.0000,-664.5191,-474.2589,-571.6486
221,88.6825,12.5416,-972.6007,22.3679,216.4180
222,155.7786,-2.2608,-408.5670,-908.1942,-39.3151
223,352.2629,-22.8585,123.6380,910.0093,-387.1509
224,343.6078,35.0000,230.3969,783.2141,571.6486
225,5.9406,-31.4413,-88.0053,845.7411,-519.8713
226,94.1826,-17.9763,-945.4625,-69.1418,-307.5864
227,274.0880,-30.7123,854.6732,61.0835,-509.0107
228,34.4633,12.4921,-550.6252,802.2640,215.5774
229,286.3099,-35.0000,783.5442,229.2720,-571.6486
230,118.7064,-15.3220,-843.0738,-461.6920,-263.3561
231,157.8620,24.4054,-342.0124,-840.6760,411.8017
232,348.4727,28.0647,175.7450,861.7123,468.8868
233,158.8915,-35.0000,-294.0139,-761.6187,-571.6486
234,62.8632,29.0444,-775.3925,397.4164,483.8554
235,117.0985,26.7100,-792.5584,-405.5464,447.9649
236,181.1788,35.0000,16.7959,-816.2261,571.6486
237,52.8916,-35.0000,-651.0744,492.5537,-571.6486
238,99.1642,35.0000,-805.9782,-130.0239,571.6486
239,316.6032,-35.0000,560.9041,593.2064,-571.6486
240,12.7632,35.0000,-180.3608,796.2267,571.6486
241,242.0325,-6.9132,873.8457,-463.9957,-119.9618
242,36.4062,-35.0000,-484.5378,657.0619,-571.6486
243,196.3440,5.4293,279.1996,-952.0738,94.2991
244,195.1511,-33.8441,216.3493,-798.9915,-555.0630
245,211.9767,21.6326,490.6207,-785.8671,367.4147
246,89.0733,22.8897,-918.0388,14.8500,387.6513
247,229.7111,-5.3016,756.9778,-641.7114,-92.0885
248,179.8257,-10.6835,-2.9786,-979.3588,-184.7607
249,211.6367,-3.9802,521.5076,-846.4830,-69.1779
250,205.3599,9.3934,421.1397,-888.5220,162.6629
251,319.9898,35.0000,524.8824,625.3044,571.6486
252,312.0542,12.4211,722.6940,651.9565,214.3722
253,254.3247,-7.1810,952.0454,-267.1658,-124.5840
254,47.8598,35.0000,-605.3643,547.7601,571.6486
255,205.9112,-20.6482,407.5337,-838.8640,-351.4438
256,186.1339,21.0150,99.4104,-925.0225,357.4079
257,296.4481,-20.1393,837.7700,416.7502,-343.1472
258,151.2812,16.8656,-458.2975,-836.4472,289.1518
259,301.8800,29.1821,738.8846,459.5577,485.9481
260,257.4412,22.9857,895.5552,-199.5048,389.1888
261,329.0484,35.0000,419.8848,700.1456,571.6486
262,259.1929,35.0000,801.9194,-153.0766,571.6486
263,178.1404,-35.0000,-26.4924,-815.9689,-571.6486
264,156.3716,-35.0000,-327.2147,-747.9557,-571.6486
265,340.7634,-35.0000,268.9790,770.8160,-571.6486
266,324.7414,12.3558,562.0016,794.9606,213.2628
267,78.6180,-35.0000,-800.3428,161.1163,-571.6486
268,70.3145,16.0339,-901.8862,322.6647,275.2780
269,170.7490,-24.4753,-145.8229,-895.2827,-412.9090
270,242.0119,35.0000,720.9167,-383.1269,571.6486
271,251.2811,35.0000,773.2151,-262.0027,571.6486
272,108.4002,-35.0000,-774.6602,-257.6988,-571.6486
273,120.9916,35.0000,-699.8520,-420.3740,571.6486
274,16.2071,35.0000,-227.8658,783.9543,571.6486
275,44.0010,-3.9176,-690.7187,715.2344,-68.0921
276,303.7911,0.5258,828.2429,554.2736,9.1466
277,334.8926,24.8681,383.6796,818.7916,419.1176
278,59.9778,-27.5515,-765.0620,442.1040,-460.9919
279,353.0095,12.3887,118.4717,966.1956,213.8216
280,330.2758,29.6663,429.3863,752.0558,493.2837
281,19.0195,-35.0000,-266.0561,771.8298,-571.6486
282,99.6704,13.6767,-954.6194,-162.6686,235.6479
283,183.0070,-24.3600,47.6273,-906.6598,-411.0826
284,31.6743,-35.0000,-428.6823,694.7939,-571.6486
285,341.3827,-11.0802,312.2421,926.8807,-191.5364
286,136.4548,-1.9924,-686.1964,-721.9579,-34.6498
287,144.7416,-9.2113,-567.9059,-803.3182,-159.5371
288,247.3502,-0.8465,919.6736,-383.7615,-14.7236
289,167.6366,13.0162,-207.9094,-948.5126,224.4698
290,162.0111,35.0000,-252.1301,-776.4905,571.6486
291,129.9500,-6.2437,-759.4960,-636.1652,-108.3920
292,285.9820,26.4544,857.7919,245.6769,443.9879
293,46.2631,-22.5250,-665.1599,636.4601,-381.7987
294,45.9189,-35.0000,-586.4645,567.9494,-571.6486
295,2.0385,25.4338,-32.0154,899.4773,428.0244
296,157.0866,35.0000,-317.8562,-751.9804,571.6486
297,357.0041,35.0000,42.6687,815.2831,571.6486
298,92.8745,-25.0121,-902.0360,-45.2921,-421.3893
299,31.3858,-15.0148,-501.3270,821.7630,-258.1977
